"Province","Year","x","z"
"四川",1996,0.146047685306881,"Western"
"新疆",1996,0.0944767005742063,"Western"
"内蒙",1996,0.311629042550168,"Central"
"新疆",1996,0.0403132874278365,"Western"
"陕西",1996,0.0812641868969652,"Western"
"安徽",1996,0.151205735206425,"Central"
"贵州",1996,0.246136420670804,"Western"
"河南",1996,0.11357829231621,"Central"
"辽宁",1996,0.458676160816698,"Eastern"
"内蒙",1996,0.0972456936136977,"Central"
"新疆",1996,0.0753595184788004,"Western"
"四川",1996,0.738443147621092,"Western"
"吉林",1996,0.116448622997257,"Central"
"海南",1996,1.04375291934493,"Eastern"
"吉林",1996,0.652758823623725,"Central"
"甘肃",1996,0.0116088139049778,"Western"
"广西",1996,0.671284059248249,"Eastern"
"安徽",1996,0.0730170832036328,"Central"
"内蒙",1996,0.0554268998010017,"Central"
"陕西",1996,0.11277891366801,"Western"
"河北",1996,0.185813218399121,"Eastern"
"云南",1996,0.169949225816251,"Western"
"广西",1996,1.06229186336713,"Eastern"
"辽宁",1996,0.454472224383648,"Eastern"
"山东",1996,0.732688336529792,"Eastern"
"新疆",1996,0.0668632726265291,"Western"
"河北",1996,0.0729595418305251,"Eastern"
"西藏",1996,0.631963013686901,"Western"
"新疆",1996,0.0623107008469845,"Western"
"海南",1996,0.261445809778538,"Eastern"
"湖南",1996,1.05356445325368,"Central"
"江苏",1996,0.385794023357696,"Eastern"
"辽宁",1996,0.315208523505357,"Eastern"
"广东",1996,0.894812184761893,"Eastern"
"湖南",1996,0.382241699555913,"Central"
"河北",1996,0.192864041190621,"Eastern"
"海南",1996,0.178741492070517,"Eastern"
"内蒙",1996,0.0586861786113273,"Central"
"安徽",1996,0.225121177595889,"Central"
"云南",1996,0.223054139491399,"Western"
"四川",1996,1.03582807358146,"Western"
"云南",1996,0.232346275502069,"Western"
"辽宁",1996,0.944141862931659,"Eastern"
"山西",1996,0.332531951847751,"Central"
"黑龙",1996,1.11690054671086,"Central"
"辽宁",1996,0.292755940631322,"Eastern"
"海南",1996,0.226803358503199,"Eastern"
"云南",1996,0.150206770156935,"Western"
"四川",1996,0.799556263878153,"Western"
"山东",1996,0.294202326265602,"Eastern"
"云南",1996,0.115599834611216,"Western"
"海南",1996,0.13984277927649,"Eastern"
"甘肃",1996,0.0655952570539786,"Western"
"海南",1996,0.207322858076228,"Eastern"
"广东",1996,1.07753064114007,"Eastern"
"山东",1996,0.159723283091961,"Eastern"
"内蒙",1996,0.0525551485678646,"Central"
"湖北",1996,0.405336544980723,"Central"
"湖北",1996,1.02563958445549,"Central"
"广西",1996,0.736952403614163,"Eastern"
"广东",1996,1.10879644901851,"Eastern"
"福建",1996,0.236886704150399,"Eastern"
"辽宁",1996,0.356395665153063,"Eastern"
"江西",1996,1.0078784389815,"Central"
"辽宁",1996,0.167286401285585,"Eastern"
"甘肃",1996,0.0725907451246245,"Western"
"四川",1996,0.206891713689873,"Western"
"江西",1996,1.01943027840035,"Central"
"宁夏",1996,0.027078219789596,"Western"
"四川",1996,0.379078316917195,"Western"
"四川",1996,0.409598148317973,"Western"
"广东",1996,1.08539968517971,"Eastern"
"贵州",1996,0.253616269565241,"Western"
"广西",1996,0.481573117617863,"Eastern"
"新疆",1996,0.0634730132532807,"Western"
"青海",1996,0.165635182560503,"Western"
"青海",1996,0.0576039804899471,"Western"
"海南",1996,0.629841512016131,"Eastern"
"青海",1996,0.0761471816322384,"Western"
"青海",1996,0.148477685640124,"Western"
"河北",1996,0.176322170831537,"Eastern"
"陕西",1996,0.136671148548506,"Western"
"浙江",1996,0.376960486818884,"Eastern"
"安徽",1996,0.182457335156736,"Central"
"新疆",1996,0.119650076024372,"Western"
"广东",1996,0.560221456819222,"Eastern"
"河南",1996,0.0855116091460042,"Central"
"河北",1996,0.199247845769113,"Eastern"
"湖南",1996,1.02714526147373,"Central"
"云南",1996,0.187511528250125,"Western"
"内蒙",1996,0.0556518483283799,"Central"
"内蒙",1996,0.179650062928667,"Central"
"辽宁",1996,0.255792457659077,"Eastern"
"浙江",1996,0.337505311955019,"Eastern"
"湖南",1996,0.689784359112741,"Central"
"江苏",1996,1.6434694036089,"Eastern"
"安徽",1996,0.0557698542945322,"Central"
"安徽",1996,0.0794850165426264,"Central"
"湖北",1996,0.7357638167748,"Central"
"青海",1996,0.40261782780229,"Western"
"安徽",1996,0.116935671389955,"Central"
"湖北",1996,0.323909645131838,"Central"
"广东",1996,0.717587970096444,"Eastern"
"江西",1996,0.979650138504034,"Central"
"吉林",1996,0.195398158052621,"Central"
"山东",1996,0.235770282787304,"Eastern"
"山东",1996,0.339400301749491,"Eastern"
"黑龙",1996,0.491329098308053,"Central"
"浙江",1996,0.3783128037614,"Eastern"
"甘肃",1996,1.00980891126205,"Western"
"广东",1996,0.808293040154223,"Eastern"
"河南",1996,0.214114161308275,"Central"
"广东",1996,0.827426852810362,"Eastern"
"甘肃",1996,0.0252068354451386,"Western"
"浙江",1996,0.61619761225698,"Eastern"
"辽宁",1996,0.578786246343097,"Eastern"
"山西",1996,0.264673043515586,"Central"
"山西",1996,0.620805111101007,"Central"
"湖北",1996,0.778315715622696,"Central"
"湖北",1996,0.964077625618497,"Central"
"江西",1996,1.01374712976883,"Central"
"江西",1996,1.01003451103094,"Central"
"甘肃",1996,0.62811784715931,"Western"
"新疆",1996,0.142490490883189,"Western"
"河南",1996,0.159488934972275,"Central"
"新疆",1996,0.0727742492060392,"Western"
"云南",1996,0.229711980432736,"Western"
"西藏",1996,0.233893299447738,"Western"
"甘肃",1996,0.0229396814851126,"Western"
"河北",1996,0.118854875820802,"Eastern"
"海南",1996,0.167672242888925,"Eastern"
"四川",1996,0.491236973061286,"Western"
"云南",1996,0.094135850158304,"Western"
"浙江",1996,0.242554812158117,"Eastern"
"江苏",1996,0.428977070648629,"Eastern"
"四川",1996,1.04070179719849,"Western"
"辽宁",1996,0.373221746914741,"Eastern"
"吉林",1996,0.230292566764506,"Central"
"西藏",1996,0.47405563737807,"Western"
"云南",1996,0.127340463505581,"Western"
"山西",1996,0.470244535281199,"Central"
"海南",1996,0.124084071916821,"Eastern"
"甘肃",1996,0.0267832553128555,"Western"
"海南",1996,0.0941843424999739,"Eastern"
"广西",1996,0.29108179456998,"Eastern"
"安徽",1996,0.0854639969908201,"Central"
"贵州",1996,0.0701202033790865,"Western"
"福建",1996,0.16256235711777,"Eastern"
"甘肃",1996,0.0712985946290246,"Western"
"湖南",1996,0.346794821276177,"Central"
"四川",1996,0.743705508252397,"Western"
"河南",1996,0.0422898452605826,"Central"
"河南",1996,0.200772889029767,"Central"
"山西",1996,0.152300748197784,"Central"
"安徽",1996,0.0909772361118251,"Central"
"广东",1996,1.09568664441882,"Eastern"
"广东",1996,0.62140248533671,"Eastern"
"四川",1996,0.650094164026464,"Western"
"黑龙",1996,0.503437388170555,"Central"
"西藏",1996,0.666603767794653,"Western"
"四川",1996,0.507014547454294,"Western"
"江苏",1996,0.276504346641017,"Eastern"
"广西",1996,0.538849806188241,"Eastern"
"福建",1996,0.120663842346804,"Eastern"
"江苏",1996,0.933949250526928,"Eastern"
"四川",1996,0.993371709016841,"Western"
"浙江",1996,0.521920721996807,"Eastern"
"福建",1996,0.398940879508079,"Eastern"
"云南",1996,0.233791086784298,"Western"
"四川",1996,0.182478687710243,"Western"
"辽宁",1996,0.964682218644031,"Eastern"
"河南",1996,0.143041675751544,"Central"
"甘肃",1996,1.13770175704404,"Western"
"江西",1996,0.909782843350809,"Central"
"福建",1996,0.16174050725425,"Eastern"
"河南",1996,0.120379205241886,"Central"
"云南",1996,0.0992578630442244,"Western"
"黑龙",1996,0.213762783900088,"Central"
"湖北",1996,0.485965027742779,"Central"
"贵州",1996,0.317950575802795,"Western"
"贵州",1996,0.347109511841601,"Western"
"贵州",1996,0.148318014980392,"Western"
"河北",1996,0.174007220228959,"Eastern"
"山东",1996,0.372448402521143,"Eastern"
"广东",1996,0.671563989588315,"Eastern"
"甘肃",1996,0.0622267954396169,"Western"
"海南",1996,0.154052119521651,"Eastern"
"云南",1996,0.221534448547807,"Western"
"浙江",1996,0.483965296098359,"Eastern"
"福建",1996,0.142934039633921,"Eastern"
"西藏",1996,0.322550865066564,"Western"
"山东",1996,0.176721252878349,"Eastern"
"河南",1996,0.0992844978839594,"Central"
"福建",1996,0.140153552659873,"Eastern"
"海南",1996,0.294172706312169,"Eastern"
"福建",1996,0.216089761151662,"Eastern"
"西藏",1996,0.175948045539824,"Western"
"广东",1996,0.923715462196905,"Eastern"
"广东",1996,0.729588861964661,"Eastern"
"陕西",1996,0.072495396718665,"Western"
"河南",1996,0.297460931228273,"Central"
"江西",1996,0.987481747514526,"Central"
"广东",1996,0.659137562340795,"Eastern"
"湖南",1996,0.936571312386262,"Central"
"浙江",1996,0.473424481844776,"Eastern"
"辽宁",1996,0.524042964656954,"Eastern"
"湖北",1996,0.60279830644607,"Central"
"宁夏",1996,0.0757543584580994,"Western"
"黑龙",1996,0.32771334231401,"Central"
"山西",1996,0.390279600292151,"Central"
"吉林",1996,0.431394523877017,"Central"
"吉林",1996,0.300410957653644,"Central"
"江苏",1996,1.03114094403287,"Eastern"
"江苏",1996,0.185344332338131,"Eastern"
"安徽",1996,0.10541202774369,"Central"
"湖北",1996,0.47547407981715,"Central"
"四川",1996,0.70109705418344,"Western"
"新疆",1996,0.067262691614239,"Western"
"浙江",1996,0.363864544716466,"Eastern"
"山东",1996,0.244883459760337,"Eastern"
"江苏",1996,0.689563367985844,"Eastern"
"甘肃",1996,0.0348363824885905,"Western"
"辽宁",1996,0.345280567809658,"Eastern"
"吉林",1996,0.239654824631975,"Central"
"内蒙",1996,0.413113131182763,"Central"
"陕西",1996,0.0909919109047887,"Western"
"安徽",1996,0.100602958453326,"Central"
"贵州",1996,0.736874006448003,"Western"
"新疆",1996,0.0972590608515717,"Western"
"海南",1996,0.584164199485709,"Eastern"
"海南",1996,0.155320325089125,"Eastern"
"山东",1996,0.422065592530872,"Eastern"
"陕西",1996,0.15578766105163,"Western"
"浙江",1996,0.176094773616292,"Eastern"
"海南",1996,0.104546057687148,"Eastern"
"云南",1996,0.0957538048709409,"Western"
"内蒙",1996,0.91271034491448,"Central"
"内蒙",1996,0.0466553334241047,"Central"
"新疆",1996,0.0790317297507155,"Western"
"江苏",1996,0.655339473615162,"Eastern"
"安徽",1996,0.0958548212819127,"Central"
"宁夏",1996,0.065940228024364,"Western"
"广西",1996,0.212254443893594,"Eastern"
"湖北",1996,0.542477057121438,"Central"
"甘肃",1996,0.162367172813111,"Western"
"陕西",1996,0.198426643973291,"Western"
"青海",1996,0.0557683463832536,"Western"
"云南",1996,0.16496308216239,"Western"
"内蒙",1996,0.0847240667259367,"Central"
"湖北",1996,0.315463115498457,"Central"
"湖北",1996,0.59866882924825,"Central"
"陕西",1996,0.210172702634961,"Western"
"湖南",1996,0.342808941842567,"Central"
"湖南",1996,0.265062345082328,"Central"
"湖北",1996,1.03207190105382,"Central"
"湖北",1996,0.973912939421449,"Central"
"山西",1996,0.177686866572868,"Central"
"河南",1996,0.159427026544637,"Central"
"江西",1996,1.03123083293133,"Central"
"河南",1996,0.298295214379054,"Central"
"河北",1996,0.153433165727905,"Eastern"
"内蒙",1996,0.0564367369239601,"Central"
"河南",1996,0.140974551840146,"Central"
"安徽",1996,0.138365424166221,"Central"
"四川",1996,0.173375732551415,"Western"
"山东",1996,0.614219565879024,"Eastern"
"陕西",1996,0.102354579524808,"Western"
"吉林",1996,0.151497208522963,"Central"
"江苏",1996,0.968222295552247,"Eastern"
"江苏",1996,0.457304997398217,"Eastern"
"广东",1996,0.76085662800234,"Eastern"
"新疆",1996,0.0546605141459908,"Western"
"四川",1996,0.498807185669065,"Western"
"湖北",1996,0.760987249241428,"Central"
"江西",1996,1.01940650051085,"Central"
"湖南",1996,0.454244301496222,"Central"
"宁夏",1996,0.109914315800618,"Western"
"辽宁",1996,0.357832901769217,"Eastern"
"湖南",1996,0.926609597989112,"Central"
"陕西",1996,0.0621016978146169,"Western"
"青海",1996,1.0473077161753,"Western"
"云南",1996,0.219143493315571,"Western"
"湖南",1996,0.520416786056402,"Central"
"广东",1996,0.850729804203683,"Eastern"
"山西",1996,0.256464613368288,"Central"
"山东",1996,0.229124304343167,"Eastern"
"广东",1996,0.974421436815834,"Eastern"
"湖南",1996,0.237875569533759,"Central"
"河北",1996,0.162154955178881,"Eastern"
"甘肃",1996,1.0387752472019,"Western"
"福建",1996,0.155645147910631,"Eastern"
"吉林",1996,0.447425427301439,"Central"
"湖南",1996,0.458719863133944,"Central"
"山西",1996,0.814579416589207,"Central"
"云南",1996,0.119489358074004,"Western"
"广东",1996,0.916459307786048,"Eastern"
"江苏",1996,0.380808346145078,"Eastern"
"河南",1996,0.0627744029223533,"Central"
"广东",1996,0.875830435232743,"Eastern"
"浙江",1996,1.00456503749187,"Eastern"
"河南",1996,0.313993972608465,"Central"
"广东",1996,1.06020232735416,"Eastern"
"湖南",1996,0.145939700906459,"Central"
"山东",1996,0.166383632218383,"Eastern"
"四川",1996,0.81690594492237,"Western"
"贵州",1996,0.702872682820228,"Western"
"四川",1997,0.126259489620496,"Western"
"新疆",1997,0.0856448073941391,"Western"
"内蒙",1997,0.240732694545976,"Central"
"新疆",1997,0.0322324709432286,"Western"
"陕西",1997,0.0693868132389974,"Western"
"安徽",1997,0.121198602333085,"Central"
"贵州",1997,0.168960570275002,"Western"
"河南",1997,0.0828012076978896,"Central"
"辽宁",1997,0.478913678260574,"Eastern"
"内蒙",1997,0.090068429175146,"Central"
"新疆",1997,0.0676256718971683,"Western"
"四川",1997,0.680200873616149,"Western"
"吉林",1997,0.0933868777185644,"Central"
"海南",1997,1.3054341457048,"Eastern"
"吉林",1997,0.81199410156898,"Central"
"甘肃",1997,0.00942678347285704,"Western"
"广西",1997,0.177649660384922,"Eastern"
"安徽",1997,0.0508135577306435,"Central"
"内蒙",1997,0.0496089737201544,"Central"
"陕西",1997,0.0914526479857295,"Western"
"河北",1997,0.404125896407405,"Eastern"
"云南",1997,0.146297412989659,"Western"
"广西",1997,0.786408476073006,"Eastern"
"辽宁",1997,0.458292876790542,"Eastern"
"山东",1997,0.108773363029656,"Eastern"
"新疆",1997,0.0605745739256275,"Western"
"河北",1997,0.142934500179404,"Eastern"
"西藏",1997,0.925476807476129,"Western"
"新疆",1997,0.054685427911398,"Western"
"海南",1997,0.241340957841231,"Eastern"
"湖南",1997,0.842114769108509,"Central"
"江苏",1997,0.311768261375874,"Eastern"
"辽宁",1997,0.180201541498407,"Eastern"
"广东",1997,0.67615645869674,"Eastern"
"湖南",1997,0.36304247116552,"Central"
"河北",1997,0.222137171996565,"Eastern"
"海南",1997,0.143063460116469,"Eastern"
"内蒙",1997,0.0472964069715325,"Central"
"安徽",1997,0.168499457375517,"Central"
"云南",1997,0.178692672380621,"Western"
"四川",1997,1.01965442002912,"Western"
"云南",1997,0.194231682685024,"Western"
"辽宁",1997,1.00341224148655,"Eastern"
"山西",1997,0.188625476674962,"Central"
"黑龙",1997,1.1218862356354,"Central"
"辽宁",1997,0.287693603295809,"Eastern"
"海南",1997,0.119478940686314,"Eastern"
"云南",1997,0.124367173647853,"Western"
"四川",1997,0.697752567156814,"Western"
"山东",1997,0.0662185513503259,"Eastern"
"云南",1997,0.0923989765378196,"Western"
"海南",1997,0.130322614652119,"Eastern"
"甘肃",1997,0.0503934930524317,"Western"
"海南",1997,0.137403747160701,"Eastern"
"广东",1997,0.799338722595747,"Eastern"
"山东",1997,0.0503004215971498,"Eastern"
"内蒙",1997,0.0453319296429985,"Central"
"湖北",1997,0.353232487797371,"Central"
"湖北",1997,0.87163587334141,"Central"
"广西",1997,0.42569468720238,"Eastern"
"广东",1997,0.905876556261872,"Eastern"
"福建",1997,0.192728436605581,"Eastern"
"辽宁",1997,0.350226832931332,"Eastern"
"江西",1997,0.845647351369638,"Central"
"辽宁",1997,0.105061296732993,"Eastern"
"甘肃",1997,0.0607105283127581,"Western"
"四川",1997,0.168962284249561,"Western"
"江西",1997,0.97800783997733,"Central"
"宁夏",1997,0.0205731664927588,"Western"
"四川",1997,0.311941712188146,"Western"
"四川",1997,0.329206152599467,"Western"
"广东",1997,0.900098405193505,"Eastern"
"贵州",1997,0.217058808286527,"Western"
"广西",1997,0.430498470275239,"Eastern"
"新疆",1997,0.0548823131684312,"Western"
"青海",1997,0.0871174033097867,"Western"
"青海",1997,0.0432497398755184,"Western"
"海南",1997,0.784692272077022,"Eastern"
"青海",1997,0.0608436083084506,"Western"
"青海",1997,0.118379555387381,"Western"
"河北",1997,0.259151512882781,"Eastern"
"陕西",1997,0.11719346513148,"Western"
"浙江",1997,0.441773291862745,"Eastern"
"安徽",1997,0.146408513540221,"Central"
"新疆",1997,0.0979542047949994,"Western"
"广东",1997,0.434791582252241,"Eastern"
"河南",1997,0.0661537388641146,"Central"
"河北",1997,0.164565731521224,"Eastern"
"湖南",1997,0.702807436728493,"Central"
"云南",1997,0.148248078072733,"Western"
"内蒙",1997,0.048756679128657,"Central"
"内蒙",1997,0.156310058503953,"Central"
"辽宁",1997,0.231766949232018,"Eastern"
"浙江",1997,0.368952651807361,"Eastern"
"湖南",1997,0.528232883505045,"Central"
"江苏",1997,0.259431937329032,"Eastern"
"安徽",1997,0.0382636181095071,"Central"
"安徽",1997,0.0595801828740869,"Central"
"湖北",1997,0.658653289241617,"Central"
"青海",1997,0.255659893320429,"Western"
"安徽",1997,0.0857701649051044,"Central"
"湖北",1997,0.301456261088221,"Central"
"广东",1997,0.577336463334456,"Eastern"
"江西",1997,0.848900081013685,"Central"
"吉林",1997,0.27417538832909,"Central"
"山东",1997,0.0899158511883665,"Eastern"
"山东",1997,0.0862955765129212,"Eastern"
"黑龙",1997,0.381925823426205,"Central"
"浙江",1997,0.353218290820702,"Eastern"
"甘肃",1997,1.07675592303971,"Western"
"广东",1997,0.623001109643971,"Eastern"
"河南",1997,0.158643539009774,"Central"
"广东",1997,0.628156303919595,"Eastern"
"甘肃",1997,0.0210858458776275,"Western"
"浙江",1997,0.351344484917546,"Eastern"
"辽宁",1997,0.498669460421698,"Eastern"
"山西",1997,0.204532864182056,"Central"
"山西",1997,0.452402168915254,"Central"
"湖北",1997,0.728873696682263,"Central"
"湖北",1997,0.768197375653209,"Central"
"江西",1997,0.884705662586352,"Central"
"江西",1997,0.889466708843286,"Central"
"甘肃",1997,0.467755968371797,"Western"
"新疆",1997,0.117669854298494,"Western"
"河南",1997,0.135540962809864,"Central"
"新疆",1997,0.0574918653579809,"Western"
"云南",1997,0.188132016102563,"Western"
"西藏",1997,0.233649336480037,"Western"
"甘肃",1997,0.0204748136541819,"Western"
"河北",1997,0.177571475247235,"Eastern"
"海南",1997,0.0978664121045436,"Eastern"
"四川",1997,0.328773114973335,"Western"
"云南",1997,0.0696229184746376,"Western"
"浙江",1997,0.222932422598767,"Eastern"
"江苏",1997,0.39068568274598,"Eastern"
"四川",1997,0.977175452548483,"Western"
"辽宁",1997,0.372880814293466,"Eastern"
"吉林",1997,0.142529804173311,"Central"
"西藏",1997,0.394183012308192,"Western"
"云南",1997,0.104541414372979,"Western"
"山西",1997,0.369035573808839,"Central"
"海南",1997,0.0852140249801868,"Eastern"
"甘肃",1997,0.021178657132438,"Western"
"海南",1997,0.0778089318419117,"Eastern"
"广西",1997,0.25839141112622,"Eastern"
"安徽",1997,0.056154878871352,"Central"
"贵州",1997,0.0560041853078605,"Western"
"福建",1997,0.085698386736795,"Eastern"
"甘肃",1997,0.0514810691239189,"Western"
"湖南",1997,0.260117269869394,"Central"
"四川",1997,0.594654642981493,"Western"
"河南",1997,0.0304719000718138,"Central"
"河南",1997,0.139964316029402,"Central"
"山西",1997,0.0889455685414224,"Central"
"安徽",1997,0.0821999331394384,"Central"
"广东",1997,1.00684655882986,"Eastern"
"广东",1997,0.479070143517331,"Eastern"
"四川",1997,0.590004365427891,"Western"
"黑龙",1997,0.373576782627384,"Central"
"西藏",1997,0.946353032512023,"Western"
"四川",1997,0.476557810476126,"Western"
"江苏",1997,0.232879758394738,"Eastern"
"广西",1997,0.325169880884421,"Eastern"
"福建",1997,0.0869920061332481,"Eastern"
"江苏",1997,0.726192136340363,"Eastern"
"四川",1997,1.00192515563843,"Western"
"浙江",1997,0.416821741624409,"Eastern"
"福建",1997,0.140230648931486,"Eastern"
"云南",1997,0.172427535252833,"Western"
"四川",1997,0.180845377759224,"Western"
"辽宁",1997,0.995363203739694,"Eastern"
"河南",1997,0.0721281345977039,"Central"
"甘肃",1997,0.874374745446619,"Western"
"江西",1997,0.853874402401798,"Central"
"福建",1997,0.116619024315844,"Eastern"
"河南",1997,0.0924648814704641,"Central"
"云南",1997,0.0827983793936484,"Western"
"黑龙",1997,0.161924697806418,"Central"
"湖北",1997,0.432805428123151,"Central"
"贵州",1997,0.288146939464683,"Western"
"贵州",1997,0.331342923106793,"Western"
"贵州",1997,0.129107010714761,"Western"
"河北",1997,0.21607573515641,"Eastern"
"山东",1997,0.112490327591751,"Eastern"
"广东",1997,0.510183944849259,"Eastern"
"甘肃",1997,0.0478990103646841,"Western"
"海南",1997,0.127499759835796,"Eastern"
"云南",1997,0.176348295741422,"Western"
"浙江",1997,0.407228937520063,"Eastern"
"福建",1997,0.120286467309962,"Eastern"
"西藏",1997,0.264563264067328,"Western"
"山东",1997,0.0625884787781626,"Eastern"
"河南",1997,0.0859182575537566,"Central"
"福建",1997,0.0953144110344105,"Eastern"
"海南",1997,0.19966520503138,"Eastern"
"福建",1997,0.193213609931511,"Eastern"
"西藏",1997,0.17740577857134,"Western"
"广东",1997,0.674752742817526,"Eastern"
"广东",1997,0.558937624674879,"Eastern"
"陕西",1997,0.0507652616374336,"Western"
"河南",1997,0.251987648180098,"Central"
"江西",1997,0.837013300521028,"Central"
"广东",1997,0.503146569102864,"Eastern"
"湖南",1997,0.760890373120961,"Central"
"浙江",1997,0.441898691330765,"Eastern"
"辽宁",1997,0.465579497832487,"Eastern"
"湖北",1997,0.478174134403861,"Central"
"宁夏",1997,0.0638450354182414,"Western"
"黑龙",1997,0.266220534151913,"Central"
"山西",1997,0.24159230671664,"Central"
"吉林",1997,0.292682152634905,"Central"
"吉林",1997,0.160980251562956,"Central"
"江苏",1997,0.898786015760502,"Eastern"
"江苏",1997,0.251135015838726,"Eastern"
"安徽",1997,0.143084074176984,"Central"
"湖北",1997,0.500835428343161,"Central"
"四川",1997,0.6508293697563,"Western"
"新疆",1997,0.0587428007232256,"Western"
"浙江",1997,0.301881939844869,"Eastern"
"山东",1997,0.0878483165101131,"Eastern"
"江苏",1997,0.292472728148278,"Eastern"
"甘肃",1997,0.00766418530753146,"Western"
"辽宁",1997,0.245592027026045,"Eastern"
"吉林",1997,0.229303682696146,"Central"
"内蒙",1997,0.157815484802534,"Central"
"陕西",1997,0.0746247682090661,"Western"
"安徽",1997,0.0947990192768648,"Central"
"贵州",1997,0.656502153310458,"Western"
"新疆",1997,0.0855186309586636,"Western"
"海南",1997,0.490908724960146,"Eastern"
"海南",1997,0.118620864784853,"Eastern"
"山东",1997,0.26544189261673,"Eastern"
"陕西",1997,0.131600815310186,"Western"
"浙江",1997,0.159996458402734,"Eastern"
"海南",1997,0.0903084889606196,"Eastern"
"云南",1997,0.0806114914126987,"Western"
"内蒙",1997,0.614148740613005,"Central"
"内蒙",1997,0.0324102364590367,"Central"
"新疆",1997,0.0573153890396858,"Western"
"江苏",1997,0.418859389580104,"Eastern"
"安徽",1997,0.0695202435484035,"Central"
"宁夏",1997,0.0591525725809755,"Western"
"广西",1997,0.702348292112258,"Eastern"
"湖北",1997,0.567622114115654,"Central"
"甘肃",1997,0.135625676636875,"Western"
"陕西",1997,0.16354706306907,"Western"
"青海",1997,0.0539300426035526,"Western"
"云南",1997,0.132354879145038,"Western"
"内蒙",1997,0.0719471104069171,"Central"
"湖北",1997,0.36098235468314,"Central"
"湖北",1997,0.525536748291159,"Central"
"陕西",1997,0.163479100645828,"Western"
"湖南",1997,0.317498217870839,"Central"
"湖南",1997,0.220657320603652,"Central"
"湖北",1997,1.03771106532952,"Central"
"湖北",1997,0.810550587790531,"Central"
"山西",1997,0.0907241003622822,"Central"
"河南",1997,0.14536825837188,"Central"
"江西",1997,0.955953590799558,"Central"
"河南",1997,0.276491748872957,"Central"
"河北",1997,0.192844687009029,"Eastern"
"内蒙",1997,0.0463531407919411,"Central"
"河南",1997,0.124870732478725,"Central"
"安徽",1997,0.119882075194254,"Central"
"四川",1997,0.163633654200436,"Western"
"山东",1997,0.153505539976681,"Eastern"
"陕西",1997,0.0735932536367601,"Western"
"吉林",1997,0.159954407320032,"Central"
"江苏",1997,0.98303892948977,"Eastern"
"江苏",1997,0.26086607414785,"Eastern"
"广东",1997,0.581546742573539,"Eastern"
"新疆",1997,0.0440511412924834,"Western"
"四川",1997,0.478749346938374,"Western"
"湖北",1997,0.662024433629057,"Central"
"江西",1997,0.928354298519702,"Central"
"湖南",1997,0.39375770572654,"Central"
"宁夏",1997,0.104307183266412,"Western"
"辽宁",1997,0.352741485968629,"Eastern"
"湖南",1997,0.776707616243078,"Central"
"陕西",1997,0.0381201036714009,"Western"
"青海",1997,0.863026182597193,"Western"
"云南",1997,0.169686466521014,"Western"
"湖南",1997,0.475360053965767,"Central"
"广东",1997,0.617123866509269,"Eastern"
"山西",1997,0.188153825633426,"Central"
"山东",1997,0.0409182950319359,"Eastern"
"广东",1997,0.785722891824048,"Eastern"
"湖南",1997,0.215848242543365,"Central"
"河北",1997,0.127814005581961,"Eastern"
"甘肃",1997,0.891151642524238,"Western"
"福建",1997,0.130742463674532,"Eastern"
"吉林",1997,0.453833318537305,"Central"
"湖南",1997,0.44445933625946,"Central"
"山西",1997,0.625663575550045,"Central"
"云南",1997,0.0950412232886722,"Western"
"广东",1997,0.726116264867697,"Eastern"
"江苏",1997,0.266629167364528,"Eastern"
"河南",1997,0.0480970295307909,"Central"
"广东",1997,0.650436658321788,"Eastern"
"浙江",1997,1.03536613809281,"Eastern"
"河南",1997,0.272316167766613,"Central"
"广东",1997,0.900020257930808,"Eastern"
"湖南",1997,0.122297768948409,"Central"
"山东",1997,0.0537200350772574,"Eastern"
"四川",1997,0.679195767665669,"Western"
"贵州",1997,0.623960842408648,"Western"
"四川",1998,0.135051530211671,"Western"
"新疆",1998,0.0881302972464864,"Western"
"内蒙",1998,0.203058929995143,"Central"
"新疆",1998,0.0274209202445711,"Western"
"陕西",1998,0.0603510006106303,"Western"
"安徽",1998,0.110907606999119,"Central"
"贵州",1998,0.152816376990725,"Western"
"河南",1998,0.0709460243771806,"Central"
"辽宁",1998,0.462893691207616,"Eastern"
"内蒙",1998,0.0867322029926797,"Central"
"新疆",1998,0.0577934970499144,"Western"
"四川",1998,0.640947075183074,"Western"
"吉林",1998,0.0506127188817088,"Central"
"海南",1998,0.562178243004587,"Eastern"
"吉林",1998,0.69797554294477,"Central"
"甘肃",1998,0.00795423124748872,"Western"
"广西",1998,0.0966895263736177,"Eastern"
"安徽",1998,0.0469260265978236,"Central"
"内蒙",1998,0.041269462816752,"Central"
"陕西",1998,0.0753244217812636,"Western"
"河北",1998,0.17841515243184,"Eastern"
"云南",1998,0.125877435558591,"Western"
"广西",1998,0.527654431797799,"Eastern"
"辽宁",1998,0.432652094515463,"Eastern"
"山东",1998,0.0414448159547677,"Eastern"
"新疆",1998,0.0527382966623713,"Western"
"河北",1998,0.0732832433708112,"Eastern"
"西藏",1998,1.01969565710242,"Western"
"新疆",1998,0.048863194190923,"Western"
"海南",1998,0.0962077439237471,"Eastern"
"湖南",1998,0.677215508814535,"Central"
"江苏",1998,0.280577737082207,"Eastern"
"辽宁",1998,0.166378770742153,"Eastern"
"广东",1998,0.611716282877957,"Eastern"
"湖南",1998,0.389910647622493,"Central"
